outer_fold,feature_index,feature,document_frequency,treated_count,control_count,raw_moment,standard_error,z_score,tail_score,source_sign_agreement,subsample_sign_agreement,subsample_top_pool_frequency,tail_sign_agreement,eligible,ranking_score,rank
1,19629,no kras,73,40,33,9.281932495273176e-05,4.527923227314841e-05,2.049931509279933,0.24847221,1.0,1.0,0.1,1.0,True,0.6662277405159782,1369
1,19491,no dysphagia,97,51,46,-6.59263558278318e-05,3.2166482250808965e-05,-2.04953576563921,-0.17873645,1.0,1.0,0.1,1.0,True,0.6660991238327433,1370
1,21833,pain 20 dyspnea,60,37,23,-6.05751419372123e-05,2.956175503052807e-05,-2.04910506411602,-0.19557422,1.0,1.0,0.1,1.0,True,0.6659591458377065,1371
1,13955,homozygous,652,336,316,6.030618244369475e-05,3.1696762378482504e-05,1.9025975499830192,0.21687213,1.0,1.0,0.13333333333333333,1.0,True,0.6659091424940566,1372
1,27274,the intermediate,107,57,50,6.671823436165372e-05,3.258882671202675e-05,2.0472732863693945,0.13874552,1.0,1.0,0.1,1.0,True,0.6653638180700533,1373
1,21354,or gastrointestinal,172,89,83,-6.615398901967501e-05,2.9828569538886606e-05,-2.217806285796979,-0.11719398,1.0,1.0,0.06666666666666667,1.0,True,0.6653418857390937,1374
1,23867,radiation oncology for,206,100,106,6.299600862595954e-05,3.078455367829265e-05,2.0463512086056457,0.24640235,1.0,1.0,0.1,1.0,True,0.6650641427968349,1375
1,2160,100 nausea 10,213,123,90,-6.428044618122853e-05,2.9004033460112995e-05,-2.2162588617072334,-0.22523141,1.0,1.0,0.06666666666666667,1.0,True,0.66487765851217,1376
1,29815,with subsequent,105,49,56,7.751711583846318e-05,3.51904618178573e-05,2.202787682630733,0.24755128,0.8571428571428571,1.0,0.1,1.0,True,0.6647698542224891,1377
1,14116,i,570,299,271,-6.024801442099755e-05,2.9472771804235053e-05,-2.0441923420429795,-0.1914564,1.0,1.0,0.1,1.0,True,0.6643625111639684,1378
1,9352,covered by the,149,83,66,6.006239522952981e-05,2.7122277218798138e-05,2.214504141558632,0.17796655,1.0,1.0,0.06666666666666667,1.0,True,0.6643512424675896,1379
1,1587,. he has,92,42,50,-6.792897494696375e-05,3.3233254511593534e-05,-2.0440061000726395,-0.23397158,1.0,1.0,0.1,1.0,True,0.6643019825236078,1380
1,21761,overt,216,111,105,-6.013215432685032e-05,3.1698978528148206e-05,-1.8969745120794315,-0.20835584,1.0,1.0,0.13333333333333333,1.0,True,0.663941079227801,1381
1,3143,4-6 weeks,92,47,45,6.99650162345484e-05,3.162017392985003e-05,2.2126701892838145,0.20974638,1.0,1.0,0.06666666666666667,1.0,True,0.6638010567851443,1382
1,23432,pro-ctcae nausea -,311,164,147,7.217273156328184e-05,3.5357527104659434e-05,2.041226790257367,0.28257567,1.0,1.0,0.1,1.0,True,0.6633987068336443,1383
1,15143,instrument pro-ctcae nausea,311,164,147,7.217273156328184e-05,3.5357527104659434e-05,2.041226790257367,0.28257567,1.0,1.0,0.1,1.0,True,0.6633987068336443,1384
1,8469,cm maximal axial,196,108,88,6.790905775489161e-05,3.3308169459330615e-05,2.0388108640376887,0.22695753,1.0,1.0,0.1,1.0,True,0.6626135308122488,1385
1,21419,or metastatic,121,62,59,6.56535291505852e-05,3.220993798029904e-05,2.038300390107602,0.108090155,1.0,1.0,0.1,1.0,True,0.6624476267849706,1386
1,21121,oncology clinic,313,157,156,-6.314747034558279e-05,3.099377943885659e-05,-2.0374240085872017,-0.17587803,1.0,1.0,0.1,1.0,True,0.6621628027908406,1387
1,27645,this report. <new,116,58,58,7.645383534748458e-05,3.4647606148600946e-05,2.2066123419776793,0.28939903,1.0,1.0,0.06666666666666667,1.0,True,0.6619837025933037,1388
1,20768,of next-line systemic,85,35,50,5.551613519021609e-05,2.7261479648779742e-05,2.0364314742065392,0.15077455,1.0,1.0,0.1,1.0,True,0.6618402291171253,1389
1,8630,cognitive function 70,201,90,111,-7.702474935091773e-05,3.4922509683966136e-05,-2.2055903211985326,-0.28480875,1.0,1.0,0.06666666666666667,1.0,True,0.6616770963595597,1390
1,28843,values are,169,96,73,6.568314166832399e-05,3.474589195428252e-05,1.8903858261790392,0.19289093,1.0,1.0,0.13333333333333333,1.0,True,0.6616350391626636,1391
1,4677,activating,673,347,326,5.4092051233665276e-05,2.6594367050551418e-05,2.033966483610811,0.2123608,1.0,1.0,0.1,1.0,True,0.6610391071735136,1392
1,2930,3. symptomatic,65,40,25,6.335483308961741e-05,3.117713883867407e-05,2.0320925989214933,0.25744313,1.0,1.0,0.1,1.0,True,0.6604300946494853,1393
1,8233,ck5 6 negative,208,102,106,-6.250510340798316e-05,3.077173139314148e-05,-2.0312507804456703,-0.23796304,1.0,1.0,0.1,1.0,True,0.6601565036448429,1394
1,3581,6 negative,208,102,106,-6.250510340798316e-05,3.077173139314148e-05,-2.0312507804456703,-0.23796304,1.0,1.0,0.1,1.0,True,0.6601565036448429,1395
1,29478,whole-body,618,327,291,-5.5015386259447097e-05,2.5002303004678713e-05,-2.2004127479437394,-0.082706,1.0,1.0,0.06666666666666667,1.0,True,0.6601238243831218,1396
1,6439,areas of necrosis.,81,46,35,6.146533325410848e-05,3.027267617572721e-05,2.030389810841755,0.23654383,1.0,1.0,0.1,1.0,True,0.6598766885235704,1397
1,24635,resolved with,240,127,113,6.398833564862426e-05,3.3941762563423836e-05,1.88523903344899,0.15226462,1.0,1.0,0.13333333333333333,1.0,True,0.6598336617071464,1398
1,12662,for trial,55,27,28,5.77908598142449e-05,2.6279828054447558e-05,2.199057759986541,0.27728754,1.0,1.0,0.06666666666666667,1.0,True,0.6597173279959623,1399
1,17500,md board-certified anatomic,100,47,53,5.515941590976065e-05,2.7185630782926737e-05,2.028991578315783,0.19023922,1.0,1.0,0.1,1.0,True,0.6594222629526294,1400
1,11243,elementary school teacher.,83,38,45,9.226690445802882e-05,4.198185089955041e-05,2.197780766712621,0.10166055,1.0,1.0,0.06666666666666667,1.0,True,0.6593342300137862,1401
1,11914,fatigue neuropathy,66,31,35,5.645387465126119e-05,2.5695328196470733e-05,2.197048203455722,0.2297639,1.0,1.0,0.06666666666666667,1.0,True,0.6591144610367167,1402
1,29707,with metastatic disease,274,132,142,6.900018901067581e-05,3.403907954154305e-05,2.0270873930790176,0.24731556,1.0,1.0,0.1,1.0,True,0.6588034027506807,1403
1,617,- liver,696,359,337,-4.0792082571570836e-05,2.1675531949054086e-05,-1.8819414751826191,-0.24938188,1.0,1.0,0.13333333333333333,1.0,True,0.6586795163139166,1404
1,23023,post-hospitalization,242,122,120,-7.70917459283671e-05,3.511473513247684e-05,-2.1954243891495753,-0.1651333,1.0,1.0,0.06666666666666667,1.0,True,0.6586273167448725,1405
1,18889,necrosis and,99,47,52,7.313301743539695e-05,3.332350349499597e-05,2.194637711079178,0.2353019,1.0,1.0,0.06666666666666667,1.0,True,0.6583913133237533,1406
1,20003,nodules or effusions.,84,44,40,-6.888022772066866e-05,3.1397083433621724e-05,-2.1938415988953905,-0.19967368,1.0,1.0,0.06666666666666667,1.0,True,0.6581524796686171,1407
1,15431,is common,88,38,50,-6.495398144551286e-05,2.9633178106238416e-05,-2.1919343653470182,-0.2551255,1.0,1.0,0.06666666666666667,1.0,True,0.6575803096041054,1408
1,21131,oncology contact 555,87,42,45,-5.437887321668543e-05,2.68930725440303e-05,-2.0220401788473366,-0.11381278,1.0,1.0,0.1,1.0,True,0.6571630581253844,1409
1,27853,to any,361,170,191,6.94531089271825e-05,3.1722944349913384e-05,2.189365153533491,0.27094924,1.0,1.0,0.06666666666666667,1.0,True,0.6568095460600473,1410
1,5619,anatomic correlation.,228,112,116,-5.824464020859151e-05,2.882266661888658e-05,-2.0207929050681814,-0.10811826,1.0,1.0,0.1,1.0,True,0.656757694147159,1411
1,17000,lymph node 1.8,49,28,21,-5.776129663653318e-05,2.4501168523810363e-05,-2.357491504146035,-0.19961661,0.8571428571428571,1.0,0.06666666666666667,1.0,True,0.656729776154967,1412
1,21039,on mri brain.,62,31,31,-4.701370118172526e-05,2.5060974644146633e-05,-1.8759725768569027,-0.2582863,1.0,1.0,0.13333333333333333,1.0,True,0.6565904018999159,1413
1,12886,functional status ecog,101,54,47,4.944736030717608e-05,2.4493454633792592e-05,2.0187989422674426,0.1445662,1.0,1.0,0.1,1.0,True,0.6561096562369189,1414
1,26967,t scanner.,198,108,90,7.580306578593323e-05,3.466097578338941e-05,2.186985913485458,0.1646076,1.0,1.0,0.06666666666666667,1.0,True,0.6560957740456373,1415
1,16516,lkb1 loss,61,29,32,-5.464571218635419e-05,2.4994920529083066e-05,-2.186272691796346,-0.16376399,1.0,1.0,0.06666666666666667,1.0,True,0.6558818075389038,1416
1,26498,study contrast-enhanced ct,70,35,35,-5.929500224132837e-05,2.9403324636739758e-05,-2.0166087669976833,-0.17911917,1.0,1.0,0.1,1.0,True,0.6553978492742472,1417
1,26474,structures no extra-axial,72,42,30,5.495369491645497e-05,2.5159812475537594e-05,2.1841853936664033,0.25837684,1.0,1.0,0.06666666666666667,1.0,True,0.655255618099921,1418
1,2805,3 - limited,64,24,40,7.214936639293394e-05,3.0291392711363854e-05,2.3818438155161816,0.21026325,1.0,1.0,0.03333333333333333,1.0,True,0.65500704926695,1419
1,26709,surgically,60,47,13,-4.413241566133316e-05,2.0233560600429353e-05,-2.181149256567165,-0.070406795,1.0,1.0,0.06666666666666667,1.0,True,0.6543447769701495,1420
1,2598,2. no new,162,88,74,6.634923620432694e-05,3.0426235408965822e-05,2.180658741132843,0.24450898,1.0,1.0,0.06666666666666667,1.0,True,0.6541976223398528,1421
1,8610,cockcroft-gault,265,124,141,-7.074794673300229e-05,3.7850636084000296e-05,-1.8691349486437796,-0.033276044,1.0,1.0,0.13333333333333333,1.0,True,0.6541972320253229,1422
1,17997,mild anxiety,180,94,86,6.928313645837872e-05,3.177786349973206e-05,2.180232678605435,0.20656125,1.0,1.0,0.06666666666666667,1.0,True,0.6540698035816305,1423
1,18956,negative no squamous,58,34,24,-6.35013494104263e-05,3.157387214400569e-05,-2.0111992954428324,-0.12110212,1.0,1.0,0.1,1.0,True,0.6536397710189206,1424
1,26119,srs,167,82,85,0.00018433378513250102,7.761014644876532e-05,2.3751248202345527,0.26980895,1.0,1.0,0.03333333333333333,1.0,True,0.6531593255645021,1425
1,15793,kras c.34g>t,336,169,167,5.4632935251652797e-05,2.509435738512807e-05,2.1771003900673893,0.23217142,1.0,1.0,0.06666666666666667,1.0,True,0.6531301170202167,1426
1,29207,wbc 7.5,79,28,51,-6.812536382081107e-05,3.651098121184103e-05,-1.8658869622139067,-0.22662854,1.0,1.0,0.13333333333333333,1.0,True,0.6530604367748674,1427
1,25576,side effects,376,189,187,7.187289056032917e-05,3.302481657811495e-05,2.1763297425233317,0.2745882,1.0,1.0,0.06666666666666667,1.0,True,0.6528989227569995,1428
1,15112,instability and may,110,60,50,-6.303166841841288e-05,2.8973323121276347e-05,-2.175507039857849,-0.1003578,1.0,1.0,0.06666666666666667,1.0,True,0.6526521119573547,1429
1,18177,ml administered,75,41,34,5.1634019132695456e-05,2.572153316778128e-05,2.0074238497327244,0.28932756,1.0,1.0,0.1,1.0,True,0.6524127511631355,1430
1,1826,1-2 drinks,379,213,166,-7.167039780783628e-05,3.570965946342966e-05,-2.007031119443581,-0.15008412,1.0,1.0,0.1,1.0,True,0.6522851138191638,1431
1,19218,new pulmonary,753,389,364,-4.909048253642317e-05,2.258181703793293e-05,-2.173894264308359,-0.19970088,1.0,1.0,0.06666666666666667,1.0,True,0.6521682792925076,1432
1,14054,hyperintensity,211,110,101,8.52238467906201e-05,3.9227043296093364e-05,2.172578905510005,0.17467007,1.0,1.0,0.06666666666666667,1.0,True,0.6517736716530015,1433
1,12166,finalize treatment plan,136,69,67,-6.0306079199776e-05,2.7760335052322856e-05,-2.1723829732642175,-0.1521501,1.0,1.0,0.06666666666666667,1.0,True,0.6517148919792652,1434
1,4058,9.2 k ul,81,50,31,-5.4645125128625766e-05,2.5157716535003362e-05,-2.1721019494195706,-0.26425698,1.0,1.0,0.06666666666666667,1.0,True,0.6516305848258711,1435
1,11460,entire,72,42,30,-5.869591183297306e-05,2.7023101300507156e-05,-2.1720642342361898,-0.26058215,1.0,1.0,0.06666666666666667,1.0,True,0.6516192702708569,1436
1,14063,hyperlipidemia controlled.,69,32,37,5.3947051775461926e-05,2.8991992583923092e-05,1.860756952779339,0.27471146,1.0,1.0,0.13333333333333333,1.0,True,0.6512649334727686,1437
1,17382,mass remains,71,32,39,5.22227153614766e-05,2.6075708372978385e-05,2.0027342925645586,0.30506775,1.0,1.0,0.1,1.0,True,0.6508886450834815,1438
1,8392,clubbing cyanosis or,62,38,24,5.2600188960886216e-05,2.6264875348797575e-05,2.00268184266461,0.20554297,1.0,1.0,0.1,1.0,True,0.6508715988659983,1439
1,23223,presents with,59,32,27,5.2760629377654786e-05,2.6365973246974158e-05,2.0010878750212555,0.16854548,1.0,1.0,0.1,1.0,True,0.6503535593819081,1440
1,13663,hemorrhage on,67,35,32,5.662615352823442e-05,2.8303439916493533e-05,2.000680966529306,0.21649921,1.0,1.0,0.1,1.0,True,0.6502213141220244,1441
1,24882,rhonchi. no use,100,60,40,-5.823562439491702e-05,2.6877087750379917e-05,-2.1667386338794774,-0.24329376,1.0,1.0,0.06666666666666667,1.0,True,0.6500215901638432,1442
1,13664,hemorrhage or,216,110,106,8.475944414167865e-05,3.913413252220483e-05,2.165870013691651,0.19758146,1.0,1.0,0.06666666666666667,1.0,True,0.6497610041074953,1443
1,21797,p40 strong,150,83,67,6.712074927353079e-05,2.8425803722156153e-05,2.361261265630084,0.31884602,1.0,1.0,0.03333333333333333,1.0,True,0.6493468480482731,1444
1,6427,are up,67,31,36,5.7830238716926035e-05,2.8945753884713833e-05,1.997883314673867,0.17592998,1.0,1.0,0.1,1.0,True,0.6493120772690069,1445
1,6428,are up to,67,31,36,5.7830238716926035e-05,2.8945753884713833e-05,1.997883314673867,0.17592998,1.0,1.0,0.1,1.0,True,0.6493120772690069,1446
1,23601,protocol. -,102,49,53,6.653537418429318e-05,3.33127140143545e-05,1.9972967124690888,0.1948017,1.0,1.0,0.1,1.0,True,0.6491214315524538,1447
1,16569,lobe nodule and,40,20,20,-6.13336543287266e-05,2.836573590958676e-05,-2.1622444249013006,-0.30013642,1.0,1.0,0.06666666666666667,1.0,True,0.6486733274703902,1448
1,6486,as needed -,77,31,46,6.0656193239259036e-05,3.0393226728943758e-05,1.9957141694828857,0.23811926,1.0,1.0,0.1,1.0,True,0.6486071050819379,1449
1,19018,neurologic cranial nerves,527,261,266,6.973401833014007e-05,3.4943765567742095e-05,1.995606861400025,0.17778264,1.0,1.0,0.1,1.0,True,0.6485722299550082,1450
1,19017,neurologic cranial,527,261,266,6.973401833014007e-05,3.4943765567742095e-05,1.995606861400025,0.17778264,1.0,1.0,0.1,1.0,True,0.6485722299550082,1451
1,11804,f,345,178,167,-6.710003466598363e-05,3.1042665529601676e-05,-2.1615423006119867,-0.28220192,1.0,1.0,0.06666666666666667,1.0,True,0.648462690183596,1452
1,11553,evaluating immunotherapy,66,36,30,-5.216882522472919e-05,2.6193747378656323e-05,-1.991651842349154,-0.087629266,1.0,1.0,0.1,1.0,True,0.6472868487634751,1453
1,29440,when evaluating immunotherapy,66,36,30,-5.216882522472919e-05,2.6193747378656323e-05,-1.991651842349154,-0.087629266,1.0,1.0,0.1,1.0,True,0.6472868487634751,1454
1,14645,in hepatic segment,73,35,38,-6.743488506435372e-05,3.385881464214038e-05,-1.9916493172334764,-0.19247144,1.0,1.0,0.1,1.0,True,0.6472860281008799,1455
1,15844,kras other codons,80,37,43,-5.163085643259197e-05,2.5946604115124223e-05,-1.9898887809559807,-0.12346104,1.0,1.0,0.1,1.0,True,0.6467138538106937,1456
1,23701,pulmonary nodules masses,130,70,60,-6.425491586757648e-05,2.9812448028200675e-05,-2.1553049184956374,-0.18408449,1.0,1.0,0.06666666666666667,1.0,True,0.6465914755486912,1457
1,10272,diffuse,616,320,296,4.744632838456349e-05,2.3852035336866423e-05,1.9891941175866454,0.19034067,1.0,1.0,0.1,1.0,True,0.6464880882156598,1458
1,689,- met,242,118,124,-7.205071392971648e-05,3.622703297252645e-05,-1.9888659936450683,-0.11384953,1.0,1.0,0.1,1.0,True,0.6463814479346472,1459
1,8300,clinic in 2,267,121,146,7.479802524087226e-05,3.472209142966097e-05,2.1541912414001896,0.17352745,1.0,1.0,0.06666666666666667,1.0,True,0.6462573724200569,1460
1,14013,hr 88 bpm,113,45,68,6.300900598699435e-05,3.412490796809337e-05,1.846422737488625,0.19577359,1.0,1.0,0.13333333333333333,1.0,True,0.6462479581210188,1461
1,14012,hr 88,113,45,68,6.300900598699435e-05,3.412490796809337e-05,1.846422737488625,0.19577359,1.0,1.0,0.13333333333333333,1.0,True,0.6462479581210188,1462
1,13524,headache dizziness,253,137,116,-6.290757947745913e-05,3.40737269536262e-05,-1.8462195099196324,-0.10103675,1.0,1.0,0.13333333333333333,1.0,True,0.6461768284718713,1463
1,1741,0.9 cm and,75,47,28,8.686640017941939e-05,4.033589032747929e-05,2.1535758718641858,0.31157932,1.0,1.0,0.06666666666666667,1.0,True,0.6460727615592557,1464
1,29298,weeks to,767,392,375,3.3231192630210584e-05,1.6724583113020856e-05,1.9869668741900404,0.2808299,1.0,1.0,0.1,1.0,True,0.6457642341117631,1465
1,24446,renal hepatic,120,76,44,5.5334934950427424e-05,2.9993343784683842e-05,1.8449071683259375,0.23726633,1.0,1.0,0.13333333333333333,1.0,True,0.6457175089140781,1466
1,2188,10l,63,27,36,-6.871188430520804e-05,3.1926870031779774e-05,-2.152164751408852,-0.38304806,1.0,1.0,0.06666666666666667,1.0,True,0.6456494254226556,1467
1,16057,labs and symptom,146,82,64,-5.6000008440560926e-05,2.819313759418708e-05,-1.9862992635522456,-0.21129438,1.0,1.0,0.1,1.0,True,0.6455472606544799,1468
1,8362,clinical trial. -,66,36,30,-5.312627978389017e-05,2.8804246081686794e-05,-1.8443905677387915,-0.19604981,1.0,1.0,0.13333333333333333,1.0,True,0.645536698708577,1469
1,5250,ago she reports,68,40,28,6.61601512580909e-05,3.0751927721134456e-05,2.151414761963749,0.24527554,1.0,1.0,0.06666666666666667,1.0,True,0.6454244285891246,1470
1,22590,persistent cough and,93,48,45,5.677185455551784e-05,2.8594563052619954e-05,1.9854073115593969,0.2286975,1.0,1.0,0.1,1.0,True,0.645257376256804,1471
1,16846,lower lobe nodule,88,50,38,-0.0001083786540493347,5.879136219287318e-05,-1.843445193424564,-0.21136236,1.0,1.0,0.13333333333333333,1.0,True,0.6452058176985973,1472
1,16197,leptomeningeal disease or,80,40,40,-6.196925161468701e-05,2.8821202088788948e-05,-2.150127237017369,-0.28608328,1.0,1.0,0.06666666666666667,1.0,True,0.6450381711052108,1473
1,23162,prepared for,77,45,32,-4.249795279585149e-05,2.3081735563209925e-05,-1.8411939899176886,-0.13532113,1.0,1.0,0.13333333333333333,1.0,True,0.644417896471191,1474
1,7895,central low attenuation,77,43,34,6.205483262159328e-05,2.8904116288873543e-05,2.1469202518217414,0.14414448,1.0,1.0,0.06666666666666667,1.0,True,0.6440760755465224,1475
1,28881,vena,103,56,47,-5.520757104997981e-05,2.7863641255614954e-05,-1.981348042185787,-0.21617512,1.0,1.0,0.1,1.0,True,0.6439381137103808,1476
1,25887,soft tissues.,75,38,37,6.500601243208621e-05,3.0291617150579415e-05,2.1460066694010353,0.21931939,1.0,1.0,0.06666666666666667,1.0,True,0.6438020008203106,1477
1,4980,adrenal glands after,86,52,34,-5.9027379431394936e-05,2.7511843682736637e-05,-2.145526127296003,-0.1936589,1.0,1.0,0.06666666666666667,1.0,True,0.6436578381888008,1478
1,13225,glands after,86,52,34,-5.9027379431394936e-05,2.7511843682736637e-05,-2.145526127296003,-0.1936589,1.0,1.0,0.06666666666666667,1.0,True,0.6436578381888008,1479
1,29926,worsening dyspnea fever,59,38,21,5.746732151549222e-05,2.679489499599393e-05,2.144711577488327,0.23985904,1.0,1.0,0.06666666666666667,1.0,True,0.6434134732464981,1480
1,4350,a known,161,75,86,6.352730873650539e-05,3.455815764527454e-05,1.8382724388431648,0.23039426,1.0,1.0,0.13333333333333333,1.0,True,0.6433953535951077,1481
1,17859,metastatic nsclc,384,204,180,-7.039292847035388e-05,3.557446463437589e-05,-1.9787487793233753,-0.12790897,1.0,1.0,0.1,1.0,True,0.643093353280097,1482
1,19832,no surrounding,132,71,61,0.00010665284058231166,4.977777271785193e-05,2.1425796044920764,0.23953713,1.0,1.0,0.06666666666666667,1.0,True,0.6427738813476229,1483
1,7735,care planning. -,182,81,101,5.7805504161000416e-05,3.151065821802184e-05,1.834474664446705,0.13535808,1.0,1.0,0.13333333333333333,1.0,True,0.6420661325563467,1484
1,27644,this report.,155,76,79,7.840676320000423e-05,3.358573333584289e-05,2.3345258659672643,0.3028213,1.0,1.0,0.03333333333333333,1.0,True,0.6419946131409977,1485
1,7307,brain parenchyma,171,95,76,-6.531424773189028e-05,3.306477750999657e-05,-1.975342120845774,-0.23386458,1.0,1.0,0.1,1.0,True,0.6419861892748766,1486
1,12973,g12c 28% vaf,38,23,15,7.680639313168512e-05,3.29074134311981e-05,2.334014895830989,0.25219578,1.0,1.0,0.03333333333333333,1.0,True,0.6418540963535221,1487
1,4358,a left lower,75,33,42,-6.489203000559411e-05,3.29208602902555e-05,-1.9711523159922404,-0.20503218,1.0,1.0,0.1,1.0,True,0.6406245026974782,1488
1,14541,improvement,205,114,91,-8.785154013723853e-05,4.46221944809492e-05,-1.9687857390058545,-0.16859902,1.0,1.0,0.1,1.0,True,0.6398553651769028,1489
1,534,- homozygous deletion,71,38,33,6.051932402294018e-05,2.8376373086306583e-05,2.132736408520955,0.260378,1.0,1.0,0.06666666666666667,1.0,True,0.6398209225562864,1490
1,22645,phase compatible,64,26,38,-5.3841479724563406e-05,2.5254934505994817e-05,-2.1319191982771897,-0.1883975,1.0,1.0,0.06666666666666667,1.0,True,0.6395757594831569,1491
1,22646,phase compatible with,64,26,38,-5.3841479724563406e-05,2.5254934505994817e-05,-2.1319191982771897,-0.1883975,1.0,1.0,0.06666666666666667,1.0,True,0.6395757594831569,1492
1,29632,with disease progression.,131,60,71,-6.286573155943975e-05,2.950050960485238e-05,-2.1310049352198073,-0.1480441,1.0,1.0,0.06666666666666667,1.0,True,0.6393014805659422,1493
1,5244,ago he,174,79,95,-6.218752630970225e-05,3.16341733338175e-05,-1.9658337726569468,-0.14108926,1.0,1.0,0.1,1.0,True,0.6388959761135077,1494
1,29810,with standard,172,86,86,-5.622912428008446e-05,2.860708936564574e-05,-1.9655660721502843,-0.11747247,1.0,1.0,0.1,1.0,True,0.6388089734488425,1495
1,9218,coronal reconstructions.,116,62,54,6.378434288998565e-05,2.9966786273255537e-05,2.1285012783273083,0.18934926,1.0,1.0,0.06666666666666667,1.0,True,0.6385503834981925,1496
1,5792,and coronal reconstructions.,116,62,54,6.378434288998565e-05,2.9966786273255537e-05,2.1285012783273083,0.18934926,1.0,1.0,0.06666666666666667,1.0,True,0.6385503834981925,1497
1,12958,g-csf filgrastim,215,109,106,-6.858376915752843e-05,3.2234819147306826e-05,-2.127630027769475,-0.1532623,1.0,1.0,0.06666666666666667,1.0,True,0.6382890083308425,1498
1,23278,primary pulmonary adenocarcinoma,71,28,43,-4.618262285914132e-05,2.3519843121709594e-05,-1.9635599872055791,-0.1494263,1.0,1.0,0.1,1.0,True,0.6381569958418132,1499
1,28252,treated,575,307,268,9.773869652061772e-05,4.2136795704764974e-05,2.319556930845719,0.10272461,1.0,1.0,0.03333333333333333,1.0,True,0.6378781559825728,1500
1,18133,minutes after intravenous,90,45,45,-5.340433278860181e-05,2.5124228476379216e-05,-2.125610855625294,-0.03388833,1.0,1.0,0.06666666666666667,1.0,True,0.6376832566875882,1501
1,9017,contact 555 123-4567,91,47,44,-5.2206239901654946e-05,2.6610536565193055e-05,-1.9618634811723947,-0.110071,1.0,1.0,0.1,1.0,True,0.6376056313810283,1502
1,27676,thoracic or,183,91,92,6.76795635840188e-05,3.1845200585032414e-05,2.125267303727674,0.24559836,1.0,1.0,0.06666666666666667,1.0,True,0.6375801911183022,1503
1,22032,parameters met,81,42,39,6.0711981025768164e-05,2.856886972421837e-05,2.1251096599842545,0.10899628,1.0,1.0,0.06666666666666667,1.0,True,0.6375328979952763,1504
1,10192,diagnostic contrast-enhanced,235,123,112,-5.76362464369286e-05,2.9398209600173906e-05,-1.9605359380997014,-0.18238892,0.8571428571428571,1.0,0.13333333333333333,1.0,True,0.637174179882403,1505
1,22331,pd-l1 10%,135,75,60,-9.222794569032013e-05,4.705693855981783e-05,-1.9599223517926445,-0.26415598,1.0,1.0,0.1,1.0,True,0.6369747643326095,1506
1,4387,a new 2.5,59,30,29,-9.046757384844845e-05,4.262735360350081e-05,-2.122289239203879,-0.20848852,1.0,1.0,0.06666666666666667,1.0,True,0.6366867717611636,1507
1,4824,adenocarcinoma ck7 positive,103,52,51,-6.546681497292646e-05,3.085018855018812e-05,-2.1220880017126267,-0.195435,1.0,1.0,0.06666666666666667,1.0,True,0.6366264005137879,1508
1,15570,iv on,117,59,58,-8.1825935487441e-05,4.178313477992672e-05,-1.958348408237466,-0.13320994,1.0,1.0,0.1,1.0,True,0.6364632326771765,1509
1,3874,70 social,72,34,38,-6.008315780815877e-05,2.8345949960929303e-05,-2.119638180797416,-0.2140497,1.0,1.0,0.06666666666666667,1.0,True,0.6358914542392248,1510
1,6376,are diagnostic of,71,31,40,-5.645690296965715e-05,2.6649821781546615e-05,-2.11847206455805,-0.2767772,1.0,1.0,0.06666666666666667,1.0,True,0.635541619367415,1511
1,6375,are diagnostic,71,31,40,-5.645690296965715e-05,2.6649821781546615e-05,-2.11847206455805,-0.2767772,1.0,1.0,0.06666666666666667,1.0,True,0.635541619367415,1512
1,2987,3.8 cm,125,66,59,-0.00011639575356149925,5.95346296513839e-05,-1.9550932666093035,-0.25262755,1.0,1.0,0.1,1.0,True,0.6354053116480236,1513
1,14924,influenza vaccine,357,186,171,-5.8926363502549185e-05,3.0165271884665948e-05,-1.953450435581968,-0.20121866,1.0,1.0,0.1,1.0,True,0.6348713915641396,1514
1,4255,a 1.5 t,202,103,99,6.563351215685279e-05,3.101929410266811e-05,2.1158931579686513,0.13984536,1.0,1.0,0.06666666666666667,1.0,True,0.6347679473905954,1515
1,26808,swi and,161,83,78,6.532303833035218e-05,3.344794843856004e-05,1.9529759336463621,0.24426588,1.0,1.0,0.1,1.0,True,0.6347171784350677,1516
1,3299,45 ml,43,15,28,-9.30255566864522e-05,4.03090302611262e-05,-2.307809344055729,-0.16135359,1.0,1.0,0.03333333333333333,1.0,True,0.6346475696153255,1517
1,17405,masses extremities,85,36,49,-6.1982482939072e-05,3.174145030268801e-05,-1.9527300217225123,-0.18967459,1.0,1.0,0.1,1.0,True,0.6346372570598166,1518
1,26482,studies - egfr,145,82,63,-5.7097212423272554e-05,2.7177396611754704e-05,-2.100908090607067,-0.26308045,0.8571428571428571,1.0,0.1,1.0,True,0.63402404877249,1519
1,18127,minimal,314,145,169,8.545034954743461e-05,3.755970112759205e-05,2.2750540335013794,0.27936986,0.8571428571428571,1.0,0.06666666666666667,1.0,True,0.6337650521896699,1520
1,21242,options including,182,95,87,6.536285129418742e-05,3.094652325934831e-05,2.112122604093907,0.23164468,1.0,1.0,0.06666666666666667,1.0,True,0.6336367812281721,1521
1,25416,setting.,201,103,98,-6.492320415596556e-05,3.074437335217038e-05,-2.111710113986836,-0.20068432,1.0,1.0,0.06666666666666667,1.0,True,0.6335130341960508,1522
