epoch,train_loss,train_auroc_y0,train_auroc_y1,train_auroc_prop,model_type,generation_mode,scenario_idx,repeat_idx,val_loss,val_auroc_y0,val_auroc_y1,val_auroc_prop,oracle_mode
29,0.9249750155210495,0.6468446601941747,0.7169007362967004,0.8343554526066592,generator,phi_linear,0,7,,,,,
30,0.9015937918424606,0.6120550161812298,0.7387794291428053,0.8454065857814875,generator,phi_linear,0,7,,,,,
31,0.9238175052404404,0.6438106796116505,0.7230138169257341,0.835355462810845,generator,phi_linear,0,7,,,,,
32,0.9221766912937164,0.6343042071197411,0.7334787746568494,0.8418555291380524,generator,phi_linear,0,7,,,,,
33,0.9035114535689354,0.643406148867314,0.7392055267702935,0.8471106848029061,generator,phi_linear,0,7,,,,,
34,0.8733796975016594,0.6227750809061487,0.756948231978911,0.8673353809732752,generator,phi_linear,0,7,,,,,
35,0.8915893507003784,0.6053802588996764,0.7601581674393236,0.8445290258063858,generator,phi_linear,0,7,,,,,
36,0.8709586933255196,0.5659385113268608,0.7695209526406689,0.8519066521086949,generator,phi_linear,0,7,,,,,
37,0.868349383175373,0.6482605177993528,0.7809744568675574,0.8528556413840959,generator,phi_linear,0,7,,,,,
38,0.8480850505828857,0.6341019417475728,0.7786962548859195,0.8708252125021684,generator,phi_linear,0,7,,,,,
39,0.8650674206018448,0.600121359223301,0.7580788110171802,0.86419249176012,generator,phi_linear,0,7,,,,,
40,0.8512103879451751,0.6549352750809061,0.8000977183892373,0.8606312309309279,generator,phi_linear,0,7,,,,,
41,0.8463359957933426,0.6731391585760518,0.7903372420689028,0.8730803375544649,generator,phi_linear,0,7,,,,,
42,0.8303872293233872,0.6363268608414239,0.8060914916825743,0.8696874457902632,generator,phi_linear,0,7,,,,,
43,0.8345433673262597,0.6516990291262135,0.7904167802927007,0.8698762232267675,generator,phi_linear,0,7,,,,,
44,0.8213051307201386,0.6650485436893203,0.801802108899191,0.8706313329727854,generator,phi_linear,0,7,,,,,
45,0.823462518453598,0.6343042071197411,0.8261294427779293,0.8742793293809121,generator,phi_linear,0,7,,,,,
46,0.8246164208650589,0.622168284789644,0.7981888010180893,0.8755089337646302,generator,phi_linear,0,7,,,,,
47,0.8259383353590966,0.6446197411003237,0.815408826470321,0.869090500923479,generator,phi_linear,0,7,,,,,
48,0.8110692811012268,0.6630258899676376,0.8245386783019726,0.8702435739140195,generator,phi_linear,0,7,,,,,
49,0.7933662168681621,0.7081310679611651,0.8320152713389691,0.8778252839314687,generator,phi_linear,0,7,,,,,
50,0.8424020835757255,0.61084142394822,0.8289587310244523,0.8689170297656099,generator,phi_linear,0,7,,,,,
1,1.3031959491968155,0.4477832512315271,0.4804088409255992,0.45075970162960843,evaluator,phi_linear,0,7,1.203497016429901,0.7333333333333334,0.5155172413793103,0.47438215792646177,False
2,1.1532247710227965,0.55935960591133,0.4966846529002802,0.5052806661292462,evaluator,phi_linear,0,7,1.1885936522483826,0.7027777777777778,0.5501724137931034,0.4966847498493068,False
3,1.130327678322792,0.5352216748768472,0.5646778042959427,0.5430565618016511,evaluator,phi_linear,0,7,1.1848027586936951,0.6777777777777778,0.563103448275862,0.49080771549125984,False
4,1.1312246084213258,0.46699507389162564,0.5486977275085607,0.5654751579097745,evaluator,phi_linear,0,7,1.1906592273712158,0.6416666666666666,0.5525862068965517,0.47875226039783,False
5,1.1208982026576997,0.5544334975369458,0.5646362976029884,0.5780671231339096,evaluator,phi_linear,0,7,1.192888810634613,0.5777777777777777,0.5444827586206897,0.4591621458710066,False
6,1.115251389145851,0.5741379310344827,0.5737885233993981,0.5920570618067531,evaluator,phi_linear,0,7,1.194035918712616,0.55,0.5717241379310345,0.470464135021097,False
7,1.1076398801803589,0.655911330049261,0.5878904223306007,0.6121388993765242,evaluator,phi_linear,0,7,1.2082854866981507,0.525,0.5451724137931034,0.4496684749849307,False
8,1.105551382303238,0.6310344827586207,0.6086852755006744,0.6170420106327615,evaluator,phi_linear,0,7,1.1970243215560914,0.5166666666666667,0.5687931034482758,0.466998191681736,False
9,1.0934411364793777,0.7017241379310344,0.6017017744111237,0.630118674680354,evaluator,phi_linear,0,7,1.2178173446655274,0.5194444444444444,0.5508620689655173,0.4415310427968656,False
10,1.0952030110359192,0.6908866995073892,0.6176351561689322,0.6286492719313463,evaluator,phi_linear,0,7,1.2351873803138733,0.4833333333333334,0.553448275862069,0.45750452079566006,False
11,1.0910504138469697,0.6485221674876847,0.6143924457818823,0.6609353156664863,evaluator,phi_linear,0,7,1.2235486006736755,0.4972222222222223,0.5644827586206896,0.4582579867389994,False
12,1.0804447990655899,0.7679802955665026,0.6183044515928193,0.6611598077531403,evaluator,phi_linear,0,7,1.2616734528541564,0.4916666666666667,0.5591379310344828,0.46383363471971073,False
13,1.0740516126155852,0.7711822660098523,0.6397737885233995,0.6569862957785284,evaluator,phi_linear,0,7,1.2885942149162293,0.5,0.5494827586206897,0.449367088607595,False
14,1.0691189771890641,0.7458128078817733,0.6460724291792052,0.6770069082337575,evaluator,phi_linear,0,7,1.29871346950531,0.4527777777777778,0.561551724137931,0.4701627486437613,False
15,1.0548605883121491,0.777832512315271,0.6624571962228909,0.686894764232288,evaluator,phi_linear,0,7,1.349825747013092,0.4722222222222222,0.5712068965517242,0.44575045207956604,False
16,1.056049810051918,0.7482758620689655,0.6610978520286397,0.6816089960101633,evaluator,phi_linear,0,7,1.3113757371902466,0.46944444444444444,0.5556896551724138,0.4550934297769741,False
17,1.035615655183792,0.8066502463054187,0.6656013282141745,0.7169256829151318,evaluator,phi_linear,0,7,1.4008611059188842,0.4388888888888889,0.5644827586206896,0.45433996383363473,False
18,1.0365645921230315,0.7529556650246305,0.6759261180865415,0.7041602465331279,evaluator,phi_linear,0,7,1.3767911005020141,0.3972222222222222,0.5622413793103449,0.4579566003616636,False
19,1.0265718150138854,0.7788177339901478,0.6556812285981115,0.7351299503056155,evaluator,phi_linear,0,7,1.3754455614089967,0.425,0.5853448275862069,0.47739602169981915,False
20,1.0054254323244094,0.8061576354679804,0.680460724291792,0.7493137685078419,evaluator,phi_linear,0,7,1.5450362181663513,0.4388888888888889,0.5913793103448275,0.4544906570223026,False
21,1.0286570656299592,0.7775862068965517,0.6738715367853066,0.7151399504076572,evaluator,phi_linear,0,7,1.3884793210029602,0.4444444444444444,0.573448275862069,0.4680530440024111,False
22,0.9835309892892837,0.8325123152709359,0.7237522050430631,0.7490280513066461,evaluator,phi_linear,0,7,1.524714584350586,0.39722222222222225,0.5998275862068966,0.4591621458710066,False
23,0.9979656201601028,0.7967980295566502,0.7025319082702086,0.7423136970785416,evaluator,phi_linear,0,7,1.6133868241310119,0.425,0.5979310344827586,0.4532851115129597,False
24,0.9980342900753021,0.7746305418719212,0.7187506485420774,0.7360381228379882,evaluator,phi_linear,0,7,1.5140848517417909,0.40555555555555556,0.6048275862068966,0.4736286919831223,False
25,0.9669506692886353,0.8325123152709358,0.7320691086437688,0.7505688833559526,evaluator,phi_linear,0,7,1.554958338737488,0.4583333333333333,0.5993103448275862,0.4734779987944545,False
26,0.9702702471613884,0.8315270935960591,0.7351872989519559,0.7344666782314105,evaluator,phi_linear,0,7,1.4611559367179872,0.45555555555555555,0.6148275862068966,0.46398432790837857,False
27,0.9550621914863586,0.8024630541871921,0.7491127944381031,0.7559668976214043,evaluator,phi_linear,0,7,1.6552051019668579,0.4277777777777778,0.6112068965517241,0.47001205545509345,False
28,0.9554384475946427,0.8233990147783251,0.7511051156999066,0.7529362544515761,evaluator,phi_linear,0,7,1.646660623550415,0.4555555555555556,0.6132758620689656,0.4612718505123568,False
29,0.929569067955017,0.8527093596059113,0.7729687662135518,0.7567322115531792,evaluator,phi_linear,0,7,1.7294560062885285,0.4527777777777778,0.6241379310344828,0.4627787823990356,False
30,0.9412341898679734,0.8467980295566503,0.7385700944277265,0.7598036714660354,evaluator,phi_linear,0,7,1.5968684983253478,0.4777777777777778,0.6046551724137932,0.4695599758890898,False
31,0.9051536589860916,0.8428571428571429,0.7920410916260247,0.7738956519964489,evaluator,phi_linear,0,7,1.5341846132278443,0.45833333333333337,0.6232758620689656,0.45599758890898134,False
32,0.9182110610604286,0.8182266009852216,0.7774618657258483,0.7744364738415697,evaluator,phi_linear,0,7,1.5714176726341247,0.46944444444444444,0.6237931034482759,0.46986136226642555,False
33,0.8987488779425621,0.8527093596059113,0.8064231607346685,0.7649261727160482,evaluator,phi_linear,0,7,1.5720451068878174,0.47222222222222227,0.6394827586206897,0.4691078963230862,False
34,0.8918053349852562,0.8150246305418719,0.8026252983293556,0.7798242839212645,evaluator,phi_linear,0,7,1.7380095183849336,0.5222222222222221,0.6117241379310344,0.455244122965642,False
35,0.8832608062028885,0.8630541871921182,0.7951956002905468,0.7925386993744834,evaluator,phi_linear,0,7,1.7618332648277282,0.47777777777777786,0.6270689655172415,0.46036769138034966,False
36,0.883533915579319,0.8438423645320198,0.8241984019923212,0.7558648557638343,evaluator,phi_linear,0,7,1.6902415800094603,0.49722222222222223,0.6182758620689656,0.45298372513562385,False
37,0.8642269286513329,0.8325123152709359,0.8225588876206288,0.7890539699384688,evaluator,phi_linear,0,7,1.8115243673324586,0.5111111111111111,0.6263793103448276,0.46157323688969265,False
38,0.8542036458849906,0.8532019704433498,0.8287641382172874,0.7941815732813601,evaluator,phi_linear,0,7,1.623472602367401,0.5277777777777778,0.643448275862069,0.46157323688969265,False
39,0.8491297966241836,0.8751231527093597,0.8339732281830445,0.7922223696160164,evaluator,phi_linear,0,7,2.1725952672958373,0.4861111111111111,0.6162068965517242,0.46488848704038577,False
40,0.8384381201863289,0.8243842364532019,0.8403652588979973,0.8012530740109594,evaluator,phi_linear,0,7,1.5761514019966125,0.5527777777777778,0.6229310344827587,0.44981916817359857,False
41,0.8534625774621963,0.8376847290640395,0.8316696067240843,0.7886815171583383,evaluator,phi_linear,0,7,2.013652868270874,0.5,0.6348275862068966,0.45720313441832433,False
42,0.8357652217149735,0.8556650246305418,0.833091210957767,0.8090592761150623,evaluator,phi_linear,0,7,1.6298551201820373,0.5583333333333333,0.6086206896551725,0.46488848704038577,False
43,0.8499013137817383,0.9004926108374384,0.8312130331015876,0.7868651720935929,evaluator,phi_linear,0,7,1.856117720603943,0.5277777777777778,0.6381034482758621,0.4572031344183243,False
44,0.8111348053812981,0.8724137931034482,0.8560547888346995,0.8077735487096808,evaluator,phi_linear,0,7,1.8563546228408814,0.4916666666666667,0.6299999999999999,0.4605183845690175,False
45,0.85065773665905,0.8327586206896551,0.8372730102729066,0.8002632679925306,evaluator,phi_linear,0,7,1.6129872941970824,0.55,0.6168965517241379,0.46338155515370705,False
46,0.8117474460601807,0.8554187192118227,0.8503787485732074,0.8213349115807305,evaluator,phi_linear,0,7,1.6552172589302063,0.5388888888888889,0.6303448275862069,0.4538878842676311,False
47,0.8052746093273163,0.8652709359605911,0.8633392134481684,0.8060592455025051,evaluator,phi_linear,0,7,2.3847740149497985,0.4916666666666667,0.6405172413793103,0.4553948161543098,False
48,0.8069496721029281,0.8746305418719211,0.8515409359759262,0.8137021806344962,evaluator,phi_linear,0,7,1.7330424988269806,0.5694444444444444,0.6012068965517241,0.4624773960216998,False
49,0.8290000024437905,0.8327586206896552,0.8592611808654146,0.7918346105572505,evaluator,phi_linear,0,7,2.0266886353492737,0.5111111111111111,0.6336206896551724,0.4579566003616637,False
50,0.8050951185822487,0.8290640394088671,0.8539794541869876,0.8162226145164746,evaluator,phi_linear,0,7,1.970700056552887,0.5166666666666666,0.6456896551724138,0.46021699819168177,False
1,1.3306302446126939,0.547037037037037,0.4992271680992783,0.4755237023038881,generator,phi_linear,0,8,,,,,
2,1.16940288066864,0.3985185185185185,0.47438534844154834,0.4508262635197619,generator,phi_linear,0,8,,,,,
3,1.140763859152794,0.417037037037037,0.497798263074203,0.5625025129669092,generator,phi_linear,0,8,,,,,
4,1.1406008529663085,0.4524074074074074,0.5256146515584517,0.5291906236178683,generator,phi_linear,0,8,,,,,
5,1.1384035497903824,0.3794444444444444,0.5278275083677123,0.5718105423987777,generator,phi_linear,0,8,,,,,
6,1.127366617321968,0.4322222222222223,0.53623414026621,0.5972467934542238,generator,phi_linear,0,8,,,,,
7,1.1242068713903428,0.3935185185185185,0.5442626961269446,0.6267037915644728,generator,phi_linear,0,8,,,,,
8,1.1140322750806808,0.4342592592592593,0.55914110020127,0.6756262313537855,generator,phi_linear,0,8,,,,,
9,1.103626890182495,0.3698148148148148,0.5829432107551513,0.6624582847493063,generator,phi_linear,0,8,,,,,
10,1.1114506316184998,0.4405555555555556,0.5753872499416206,0.6682180049053114,generator,phi_linear,0,8,,,,,
11,1.0958817940950394,0.39037037037037037,0.6020527304873845,0.691503156286438,generator,phi_linear,0,8,,,,,
12,1.0884719890356065,0.42851851851851847,0.643674454291719,0.6923726428370391,generator,phi_linear,0,8,,,,,
13,1.0911570405960083,0.41555555555555557,0.592083754962248,0.7021933175183949,generator,phi_linear,0,8,,,,,
14,1.0821496379375457,0.47203703703703703,0.6373027610670641,0.7004241888142817,generator,phi_linear,0,8,,,,,
15,1.0734919077157974,0.457037037037037,0.6172424912986911,0.7154517309316071,generator,phi_linear,0,8,,,,,
16,1.0879373425245285,0.4853703703703704,0.6322932535667026,0.7215280849181778,generator,phi_linear,0,8,,,,,
17,1.0640626615285873,0.47703703703703704,0.6387261061504075,0.7443206947850911,generator,phi_linear,0,8,,,,,
18,1.046622612774372,0.5035185185185186,0.6282289361607489,0.7704153431707611,generator,phi_linear,0,8,,,,,
19,1.048020080924034,0.49037037037037035,0.6517308098611125,0.7453258815487919,generator,phi_linear,0,8,,,,,
20,1.0291300165653228,0.5212962962962964,0.6613439491154132,0.7809295967190704,generator,phi_linear,0,8,,,,,
21,1.037521567940712,0.508888888888889,0.6724082331617165,0.7692895339954164,generator,phi_linear,0,8,,,,,
22,1.0254395958781242,0.43666666666666665,0.6649912708914811,0.8145933014354065,generator,phi_linear,0,8,,,,,
23,1.0133191657066345,0.4679629629629629,0.6656918235496891,0.7964295766153351,generator,phi_linear,0,8,,,,,
24,0.9955403447151184,0.5292592592592593,0.7066463543462065,0.8140605524506452,generator,phi_linear,0,8,,,,,
25,0.9890928447246552,0.4968518518518518,0.679208041899721,0.8117787784970447,generator,phi_linear,0,8,,,,,
26,0.9920273041725158,0.5096296296296297,0.684873622524436,0.8174580837119537,generator,phi_linear,0,8,,,,,
27,0.9723968026041985,0.5077777777777778,0.7108496702954552,0.8158899923605807,generator,phi_linear,0,8,,,,,
28,0.9785010570287704,0.5455555555555556,0.6739427770796962,0.8232680632061438,generator,phi_linear,0,8,,,,,
29,0.9413508236408233,0.5644444444444445,0.7383269023340635,0.849784890032568,generator,phi_linear,0,8,,,,,
30,0.9521701118350029,0.5755555555555556,0.7410179141322599,0.8387077318965863,generator,phi_linear,0,8,,,,,
31,0.9365150544047356,0.5674074074074074,0.743158491699007,0.8427234530175707,generator,phi_linear,0,8,,,,,
32,1.123488998413086,0.5650000000000001,0.7376152297923919,0.8612339672711189,generator,phi_linear,0,8,,,,,
33,0.9091232252120972,0.4698148148148148,0.7466000956309977,0.8692654095130876,generator,phi_linear,0,8,,,,,
34,0.9314387077093125,0.5705555555555555,0.7469225722514428,0.8458244541835873,generator,phi_linear,0,8,,,,,
35,0.9359939911961556,0.5451851851851852,0.7316994517897453,0.8465180330505409,generator,phi_linear,0,8,,,,,
36,1.0208893969655037,0.529074074074074,0.7544729731232417,0.8378935306179888,generator,phi_linear,0,8,,,,,
37,0.9125984528660774,0.4948148148148148,0.7558295989058035,0.864199268224036,generator,phi_linear,0,8,,,,,
38,0.887816658616066,0.5764814814814815,0.7769462576032202,0.871346146113948,generator,phi_linear,0,8,,,,,
39,0.8923326355218887,0.5762962962962963,0.7614229002880051,0.861354589682763,generator,phi_linear,0,8,,,,,
40,0.9054569184780121,0.5335185185185185,0.7671607601552336,0.8631387961883319,generator,phi_linear,0,8,,,,,
41,0.9489792484045029,0.5396296296296296,0.751203727384937,0.8618471311969763,generator,phi_linear,0,8,,,,,
42,0.8898188865184784,0.5398148148148147,0.7784363219873456,0.8624803988581079,generator,phi_linear,0,8,,,,,
43,0.8682933068275451,0.5148148148148148,0.7768906581859021,0.8800812190905068,generator,phi_linear,0,8,,,,,
44,0.8461230900883675,0.5625925925925925,0.8033448609458572,0.8917514374170721,generator,phi_linear,0,8,,,,,
45,0.8698785871267318,0.5181481481481481,0.7894505665580624,0.879980700414137,generator,phi_linear,0,8,,,,,
46,0.8639826425909995,0.5405555555555557,0.7961336165196988,0.8761911463149854,generator,phi_linear,0,8,,,,,
47,0.8826047649979591,0.555,0.7880327814164507,0.8750552852720034,generator,phi_linear,0,8,,,,,
48,0.8992297983169556,0.5662962962962963,0.795016068231605,0.8551726910860038,generator,phi_linear,0,8,,,,,
49,0.8465316864848137,0.48111111111111104,0.8150652181165141,0.8718688432310724,generator,phi_linear,0,8,,,,,
50,1.1413384547829628,0.5411111111111111,0.7840296233695472,0.8785935426802302,generator,phi_linear,0,8,,,,,
1,1.2866089606285096,0.6270661157024793,0.5395277803586361,0.525245265570343,evaluator,phi_linear,0,8,1.174083983898163,0.45967741935483875,0.43873873873873875,0.4787386526516961,False
2,1.132090899348259,0.5196280991735537,0.47271903744309207,0.5032568051143902,evaluator,phi_linear,0,8,1.1208654999732972,0.4032258064516129,0.5879279279279279,0.5384615384615385,False
3,1.1221078479290008,0.3714876033057851,0.4961267769209328,0.5055385790679907,evaluator,phi_linear,0,8,1.1239003825187683,0.36693548387096775,0.5551351351351351,0.5027870680044593,False
4,1.1123695474863053,0.5101239669421487,0.5161316547431014,0.5257026255478268,evaluator,phi_linear,0,8,1.1165792369842529,0.3467741935483871,0.5846846846846847,0.5039018952062431,False
5,1.1028461480140686,0.534710743801653,0.5551310043668123,0.5606579952555184,evaluator,phi_linear,0,8,1.1197549510002136,0.31048387096774194,0.5944144144144144,0.5054945054945056,False
6,1.105103100538254,0.5045454545454545,0.533053052123014,0.5973623899320493,evaluator,phi_linear,0,8,1.1156895112991334,0.29838709677419356,0.6082882882882883,0.5102723363592929,False
7,1.0991121941804887,0.4690082644628099,0.5696831738362911,0.5957691689115838,evaluator,phi_linear,0,8,1.11888902425766,0.3064516129032258,0.6192792792792793,0.48463131071826737,False
8,1.09428384244442,0.5214876033057851,0.5981139087614978,0.590919142776728,evaluator,phi_linear,0,8,1.127911286354065,0.34274193548387094,0.6135135135135136,0.4658385093167702,False
9,1.089593881368637,0.5510330578512397,0.6201570194183779,0.6224417996863818,evaluator,phi_linear,0,8,1.136026794910431,0.2741935483870968,0.6097297297297298,0.4760312151616499,False
10,1.0818979394435884,0.5756198347107437,0.6141991080553749,0.6230248080093281,evaluator,phi_linear,0,8,1.1230640411376953,0.2903225806451613,0.621981981981982,0.47921643573817485,False
11,1.0625521713495254,0.6002066115702479,0.6383907832388739,0.6621366249849221,evaluator,phi_linear,0,8,1.222510268688202,0.34677419354838707,0.5976576576576577,0.4535754100971492,False
12,1.061385202407837,0.5725206611570248,0.6234553563132955,0.6724498411804913,evaluator,phi_linear,0,8,1.192807502746582,0.3709677419354839,0.5938738738738739,0.44609014174231565,False
13,1.0496668949723245,0.6262396694214877,0.6504575861748583,0.6779984721161192,evaluator,phi_linear,0,8,1.1716551303863525,0.3629032258064516,0.6100900900900901,0.46329033285555027,False
14,1.0380014750361442,0.6698347107438016,0.6546037350181176,0.6972176430380763,evaluator,phi_linear,0,8,1.290571551322937,0.3870967741935484,0.5891891891891893,0.4460901417423156,False
15,1.0311121487617492,0.6070247933884299,0.6830809253925484,0.6943327570262555,evaluator,phi_linear,0,8,1.2222628831863402,0.3588709677419355,0.5974774774774775,0.4550087593565854,False
16,1.0177643197774886,0.6033057851239669,0.6870935148192883,0.7073398737485423,evaluator,phi_linear,0,8,1.6753098940849305,0.41935483870967744,0.5864864864864865,0.42379359770664127,False
17,1.0218926095962524,0.6681818181818182,0.6734414196785282,0.7040428611636042,evaluator,phi_linear,0,8,1.2373551177978515,0.38306451612903225,0.6113513513513514,0.4285714285714286,False
18,1.0073710134625435,0.6138429752066116,0.7049846697017559,0.718236098267058,evaluator,phi_linear,0,8,1.5481082963943482,0.4435483870967742,0.5803603603603603,0.4201305940436375,False
19,0.999051401913166,0.6256198347107439,0.7179863885533774,0.7461199790921154,evaluator,phi_linear,0,8,1.4310121130943299,0.41532258064516125,0.601981981981982,0.42315655359133625,False
20,1.0027634477615357,0.6489669421487604,0.7175044132676762,0.7217643038076474,evaluator,phi_linear,0,8,1.5038995003700257,0.435483870967742,0.5727927927927928,0.4093008440834528,False
21,0.9835589346289635,0.6299586776859505,0.7501858217968967,0.705148566603675,evaluator,phi_linear,0,8,1.3481694459915161,0.40322580645161293,0.5863063063063063,0.4179009396400701,False
22,0.9836341521143913,0.6291322314049588,0.7531589705472452,0.7090587431144707,evaluator,phi_linear,0,8,1.493181746006012,0.407258064516129,0.5798198198198199,0.42586399108138234,False
23,0.9639689940214157,0.6857438016528926,0.7654348230047385,0.7320373125326686,evaluator,phi_linear,0,8,1.543714451789856,0.43548387096774194,0.5693693693693694,0.41949354992833254,False
24,0.9569042184948922,0.6770661157024793,0.7601272879308744,0.7419886614933054,evaluator,phi_linear,0,8,2.0425518679618837,0.43951612903225806,0.5181981981981982,0.40500079630514413,False
25,0.9453842097520828,0.6392561983471075,0.7767234971662176,0.7551968155683326,evaluator,phi_linear,0,8,1.681234471797943,0.4233870967741935,0.5612612612612613,0.4158305462653289,False
26,0.9125583967566491,0.712603305785124,0.795706355105454,0.7815528125125648,evaluator,phi_linear,0,8,1.9025589275360106,0.4112903225806452,0.5672072072072072,0.422360248447205,False
27,0.9292879909276962,0.6646694214876032,0.8024830437610333,0.747115113988179,evaluator,phi_linear,0,8,1.8464013886451722,0.39919354838709675,0.5634234234234234,0.4229972925625099,False
28,0.8946382519602776,0.6551652892561983,0.8174823469292947,0.7827489847613687,evaluator,phi_linear,0,8,2.313667821884155,0.42338709677419356,0.554954954954955,0.4193342888995063,False
29,0.9016717910766602,0.7163223140495868,0.8109379355198365,0.7683547103051747,evaluator,phi_linear,0,8,1.7270705533027648,0.38709677419354843,0.5362162162162162,0.4161490683229814,False
30,0.8939117810130119,0.7018595041322314,0.8210536095884047,0.7686009810622814,evaluator,phi_linear,0,8,1.772231776714325,0.3911290322580645,0.5533333333333333,0.43478260869565216,False
31,0.8874241563677788,0.687809917355372,0.8247352039394221,0.7682039322906196,evaluator,phi_linear,0,8,3.4636131858825685,0.42741935483870963,0.5425225225225225,0.41567128523650265,False
32,0.8730541795492173,0.6890495867768596,0.835971615720524,0.7863274496401432,evaluator,phi_linear,0,8,3.1399609541893003,0.4112903225806452,0.5517117117117117,0.42124542124542125,False
33,0.8650135859847069,0.7043388429752065,0.8395196506550219,0.7860560492139439,evaluator,phi_linear,0,8,3.2156869649887083,0.42338709677419356,0.5583783783783784,0.4180602006688963,False
34,0.8369828909635544,0.7223140495867768,0.8529220477562017,0.809245707852519,evaluator,phi_linear,0,8,13.740020229816437,0.42338709677419356,0.5493693693693693,0.4276158623984711,False
35,0.8558528262376786,0.6979338842975207,0.8379982346929293,0.7995255518475333,evaluator,phi_linear,0,8,2.568470323085785,0.42338709677419356,0.5529729729729729,0.4338270425226947,False
36,0.8373264944553376,0.7198347107438018,0.8596232463067919,0.7972437778939325,evaluator,phi_linear,0,8,6.863728229999542,0.41129032258064513,0.5344144144144144,0.4306418219461698,False
37,0.8325092417001724,0.6597107438016528,0.8609472266096814,0.8151763097583531,evaluator,phi_linear,0,8,8.195084035396576,0.41532258064516125,0.5578378378378378,0.43398630355152096,False
38,0.8282394543290138,0.687396694214876,0.8484971662175973,0.8244240279843995,evaluator,phi_linear,0,8,4.670143730640412,0.4032258064516129,0.5481081081081082,0.41567128523650265,False
39,0.812792512178421,0.7314049586776858,0.8659760289882004,0.8094668489405331,evaluator,phi_linear,0,8,11.371171572208404,0.41532258064516125,0.5380180180180181,0.42395285873546745,False
40,0.7928555697202683,0.656198347107438,0.8823806094954938,0.8334204495195208,evaluator,phi_linear,0,8,9.901854236125946,0.4274193548387097,0.5304504504504505,0.4274566013696448,False
41,0.8116938236355782,0.7605371900826445,0.8654534051844281,0.8117988822323188,evaluator,phi_linear,0,8,52.50562418699265,0.42338709677419356,0.5338738738738739,0.41328236980410893,False
42,0.8156170809268951,0.731198347107438,0.8591470779522438,0.8155281251256483,evaluator,phi_linear,0,8,9.526617836952209,0.4193548387096774,0.5322522522522523,0.42299729256250995,False
43,0.7872093978524208,0.7233471074380166,0.8868984019325468,0.8150858429496199,evaluator,phi_linear,0,8,8.610832395553588,0.407258064516129,0.5261261261261261,0.4245899028507724,False
44,0.8117417149245739,0.684710743801653,0.8777640992288394,0.833822524225001,evaluator,phi_linear,0,8,15.055878953933716,0.407258064516129,0.5407207207207207,0.42013059404363745,False
45,0.7951101610064506,0.6661157024793388,0.8677645637833319,0.8453017570664629,evaluator,phi_linear,0,8,46.5021067404747,0.407258064516129,0.5335135135135135,0.4244306418219462,False
46,0.7989929458498954,0.6830578512396694,0.8804120598346187,0.8128141208636566,evaluator,phi_linear,0,8,10.513070204257964,0.4032258064516129,0.5145945945945946,0.42204172638955245,False
47,0.7821247708797455,0.7576446280991735,0.8846046641271021,0.8199609987535685,evaluator,phi_linear,0,8,88.8027735900879,0.407258064516129,0.5526126126126126,0.430801082974996,False
48,0.7786645803600549,0.7349173553719008,0.8820496144197715,0.8266454907321781,evaluator,phi_linear,0,8,17.977467432022095,0.3629032258064516,0.5081081081081081,0.41917502787068006,False
49,0.7720434141159057,0.71900826446281,0.8913290904023043,0.8299626070523903,evaluator,phi_linear,0,8,10.08302887916565,0.3629032258064516,0.5154954954954954,0.4284121675426023,False
50,0.7751553225517273,0.7076446280991736,0.8844420700548175,0.8382755015881951,evaluator,phi_linear,0,8,52.37453412294388,0.41129032258064513,0.5322522522522523,0.41885650581302747,False
1,1.2673736709356307,0.49534277198211624,0.5024773804394658,0.5051392282394664,generator,phi_linear,0,9,,,,,
2,1.1622080844640732,0.4720566318926975,0.5421208530805687,0.46656151094341186,generator,phi_linear,0,9,,,,,
3,1.1426674336194993,0.4895678092399404,0.499989228780698,0.5309539273600759,generator,phi_linear,0,9,,,,,
4,1.137669723033905,0.4899403874813711,0.521090047393365,0.5423664161486201,generator,phi_linear,0,9,,,,,
5,1.1408606553077698,0.44411326378539495,0.5447544161999138,0.538036474602831,generator,phi_linear,0,9,,,,,
6,1.131003789305687,0.4955290611028316,0.5692481688927187,0.6010371240940628,generator,phi_linear,0,9,,,,,
7,1.1234558516740798,0.4860283159463487,0.5583800086169755,0.6279343086011197,generator,phi_linear,0,9,,,,,
8,1.1191722774505615,0.4761549925484352,0.576238690219733,0.6343570552273735,generator,phi_linear,0,9,,,,,
9,1.117966211438179,0.5355812220566318,0.5600064627315813,0.6513984680254437,generator,phi_linear,0,9,,,,,
10,1.110840915441513,0.4912444113263785,0.5790068935803533,0.6608006268105857,generator,phi_linear,0,9,,,,,
11,1.1099417662620545,0.4882637853949329,0.5752369668246445,0.6638006577387395,generator,phi_linear,0,9,,,,,
12,1.1038622564077378,0.47615499254843513,0.5720163722533391,0.6819554840771554,generator,phi_linear,0,9,,,,,
13,1.0988043129444123,0.463301043219076,0.5871122361051271,0.694079320405365,generator,phi_linear,0,9,,,,,
14,1.094507958292961,0.4824888226527571,0.6191889271865576,0.6845637583892616,generator,phi_linear,0,9,,,,,
15,1.0833524715900422,0.4936661698956781,0.6213916415338216,0.7068423385808101,generator,phi_linear,0,9,,,,,
16,1.0904152816534043,0.5055886736214605,0.6078091339939682,0.7106258827410592,generator,phi_linear,0,9,,,,,
17,1.0617561775445938,0.5491803278688525,0.6102218871176217,0.7564562521263105,generator,phi_linear,0,9,,,,,
